ACC_X,ACC_Y,ACC_Z,GYRO_X,GYRO_Y,GYRO_Z,GRAV_X,GRAV_Y,GRAV_Z,LINACC_X,LINACC_Y,LINACC_Z,ROTVEC_X,ROTVEC_Y,ROTVEC_Z,TIME,CLASS
0.1392105,0.66671354,9.408385,-0.007456851,-0.041545313,-0.015978966,0.09834549,0.7063811,9.783955,0.04086502,-0.03966751,-0.375569,0.035930432,-0.0057100533,-0.019198876,11460830074475,Still
0.123343505,0.68767,9.412726,-0.007456851,-0.04261058,-0.015978966,0.09714798,0.70623136,9.783955,0.026195526,-0.0185614,-0.37122804,0.035920873,-0.0056480216,-0.019207858,11460880074475,Still
0.14415024,0.6782396,9.414223,-0.008522116,-0.04261058,-0.017044231,0.09565109,0.70548296,9.784103,0.048499145,-0.027243348,-0.36988083,0.035884384,-0.0055743763,-0.01920927,11460930074475,Still
0.13397141,0.6825806,9.394015,-0.0063915867,-0.04261058,-0.014913702,0.09535172,0.70533323,9.784103,0.03861969,-0.022752685,-0.3900888,0.03587637,-0.0055552665,-0.019210964,11460980074475,Still
0.0981958,0.6864725,9.421557,-0.007456851,-0.04261058,-0.014913702,0.09385483,0.7050339,9.784103,0.0043409728,-0.0185614,-0.3625461,0.03586272,-0.0054818857,-0.019204663,11461030074475,Still
0.14489868,0.70009416,9.3944645,-0.007456851,-0.040480047,-0.017044231,0.09220825,0.7057823,9.784103,0.05269043,-0.0056881714,-0.38963974,0.03590243,-0.005401315,-0.019216632,11461080074475,Still
0.14130615,0.67958677,9.412427,-0.007456851,-0.041545313,-0.017044231,0.09116043,0.70548296,9.784103,0.050145723,-0.025896149,-0.3716771,0.035888247,-0.0053452747,-0.019219555,11461130074475,Still
0.121247865,0.69754946,9.442065,-0.00958738,-0.041545313,-0.014913702,0.09071136,0.70458484,9.784103,0.030536499,-0.00703537,-0.34203872,0.035843816,-0.0053179497,-0.019219339,11461180074475,Still
0.10732681,0.7048842,9.412577,-0.007456851,-0.04261058,-0.014913702,0.08906479,0.7047345,9.784103,0.018262023,1.4968873E-4,-0.3715274,0.03585357,-0.005233568,-0.01921355,11461230074475,Still
0.124391325,0.66132474,9.402099,-0.008522116,-0.041545313,-0.015978966,0.0875679,0.7041357,9.784253,0.036823425,-0.042810973,-0.3821553,0.03582693,-0.005161901,-0.019224875,11461280074475,Still
0.15088624,0.65743285,9.411229,-0.007456851,-0.041545313,-0.014913702,0.08666977,0.703537,9.784253,0.064216465,-0.046104126,-0.37302428,0.03579368,-0.0051118433,-0.01921457,11461330074475,Still
0.11960129,0.70398605,9.397758,-0.007456851,-0.04261058,-0.015978966,0.085921325,0.7033873,9.784253,0.033679962,5.987549E-4,-0.38649628,0.035787016,-0.005077703,-0.019227713,11461380074475,Still
0.11047027,0.6873706,9.38713,-0.0063915867,-0.043675844,-0.017044231,0.084574126,0.70368665,9.784253,0.025896149,-0.016316071,-0.39712417,0.0357996,-0.0050034076,-0.019229686,11461430074475,Still
0.1419049,0.68273026,9.397009,-0.0063915867,-0.043675844,-0.015978966,0.08427475,0.70368665,9.784253,0.05763016,-0.020956421,-0.38724473,0.035804655,-0.0049904287,-0.019230902,11461480074475,Still
0.12888199,0.6743477,9.396859,-0.007456851,-0.041545313,-0.014913702,0.083675995,0.7032376,9.784253,0.045205995,-0.028889922,-0.3873944,0.03577911,-0.004958749,-0.019217532,11461530074475,Still
0.12064911,0.68767,9.398356,-0.0063915867,-0.041545313,-0.014913702,0.0823288,0.70248914,9.784403,0.038320314,-0.014819183,-0.3860472,0.035743963,-0.00489131,-0.01921298,11461580074475,Still
0.13232483,0.67644334,9.41587,-0.007456851,-0.041545313,-0.017044231,0.08128098,0.70263886,9.784403,0.051043853,-0.026195526,-0.36853364,0.035751738,-0.004838676,-0.019236103,11461630074475,Still
0.1672023,0.68722093,9.407337,-0.007456851,-0.043675844,-0.014913702,0.0809816,0.7023395,9.784403,0.086220704,-0.015118561,-0.3770659,0.035737798,-0.0048190905,-0.019228088,11461680074475,Still
0.12963043,0.6950047,9.389225,-0.008522116,-0.043675844,-0.014913702,0.08053253,0.7020401,9.784403,0.0490979,-0.00703537,-0.39517823,0.03572124,-0.00479817,-0.019226328,11461730074475,Still
0.123193815,0.68961596,9.41587,-0.008522116,-0.041545313,-0.014913702,0.08008347,0.70174074,9.784403,0.043110352,-0.012124786,-0.36853364,0.035706088,-0.0047734706,-0.019238256,11461780074475,Still
0.10897339,0.6584807,9.424402,-0.007456851,-0.04261058,-0.015978966,0.07903565,0.70114195,9.784553,0.029937744,-0.042661287,-0.36015105,0.03568222,-0.00472071,-0.019233845,11461830074475,Still
0.13471985,0.67359924,9.405092,-0.007456851,-0.04261058,-0.015978966,0.07888596,0.7006929,9.784553,0.05583389,-0.027093658,-0.3794609,0.035659287,-0.0047128256,-0.01924023,11461880074475,Still
0.120200045,0.6819818,9.399254,-0.0063915867,-0.04261058,-0.014913702,0.07813751,0.7009923,9.784553,0.042062532,-0.019010467,-0.38529876,0.035674118,-0.004677089,-0.019241558,11461930074475,Still
0.13262421,0.68422717,9.380543,-0.008522116,-0.04261058,-0.015978966,0.07768845,0.7006929,9.784553,0.05493576,-0.016465759,-0.40400985,0.035660334,-0.004651378,-0.01924241,11461980074475,Still
0.1419049,0.71251833,9.403745,-0.008522116,-0.04261058,-0.015978966,0.07723938,0.7005432,9.784553,0.064665526,0.0119750975,-0.38080812,0.03564915,-0.0046341997,-0.01924299,11462030074475,Still
0.12723541,0.68497556,9.44461,-0.007456851,-0.04261058,-0.017044231,0.07634125,0.7003935,9.784553,0.050894164,-0.015417938,-0.33994308,0.03564349,-0.0045852615,-0.019244704,11462080074475,Still
0.1366658,0.6854246,9.381441,-0.008522116,-0.04261058,-0.018109495,0.07574249,0.6994954,9.784702,0.060923308,-0.01407074,-0.40326142,0.035600785,-0.004553546,-0.019245679,11462130074475,Still
0.12169693,0.65458876,9.408984,-0.0063915867,-0.041545313,-0.014913702,0.07529343,0.69889665,9.784702,0.046403505,-0.04430786,-0.37571868,0.035566613,-0.004531673,-0.019234378,11462180074475,Still
0.13262421,0.69859725,9.437425,-0.007456851,-0.041545313,-0.015978966,0.0755928,0.6984476,9.784702,0.057031404,1.4968873E-4,-0.34727782,0.035545986,-0.0045410814,-0.019239297,11462230074475,Still
0.13696519,0.67958677,9.36782,-0.007456851,-0.04261058,-0.014913702,0.07514374,0.69889665,9.784702,0.061821442,-0.019309845,-0.41688308,0.035565656,-0.0045203315,-0.019246712,11462280074475,Still
0.12768447,0.6791377,9.375005,-0.008522116,-0.04261058,-0.015978966,0.07499405,0.69889665,9.784702,0.05269043,-0.019758912,-0.40969804,0.03556472,-0.0045123687,-0.019240998,11462330074475,Still
0.14938934,0.68811905,9.41063,-0.0063915867,-0.041545313,-0.014913702,0.0742456,0.6990463,9.784702,0.07514374,-0.010927277,-0.3740721,0.03557573,-0.0044800453,-0.019248199,11462380074475,Still
0.1128653,0.67898804,9.395512,-0.007456851,-0.040480047,-0.017044231,0.07379654,0.6987469,9.784702,0.039068755,-0.019758912,-0.38919067,0.035561353,-0.0044528097,-0.019247454,11462430074475,Still
0.13891113,0.6825806,9.388776,-0.007456851,-0.04261058,-0.015978966,0.07379654,0.6984476,9.784702,0.065114595,-0.015867004,-0.39592665,0.035547104,-0.0044556344,-0.019248962,11462480074475,Still
0.14040802,0.65997756,9.398506,-0.008522116,-0.044741105,-0.017044231,0.07394623,0.6984476,9.784702,0.066461794,-0.03847,-0.3861969,0.035547182,-0.004463273,-0.019251022,11462530074475,Still
0.124690704,0.7047345,9.419612,-0.007456851,-0.043675844,-0.017044231,0.07364685,0.6984476,9.784702,0.051043853,0.006286926,-0.3650908,0.035550017,-0.004444941,-0.019249335,11462580074475,Still
0.100141756,0.6870712,9.381142,-0.008522116,-0.040480047,-0.015978966,0.07319778,0.69859725,9.784702,0.02694397,-0.011526031,-0.4035608,0.035550855,-0.0044192104,-0.019243903,11462630074475,Still
0.13337265,0.6990463,9.445658,-0.007456851,-0.04261058,-0.014913702,0.07304809,0.69859725,9.784702,0.060324553,4.4906617E-4,-0.33904496,0.035556756,-0.0044134697,-0.019250486,11462680074475,Still
0.14923966,0.69380724,9.394015,-0.008522116,-0.043675844,-0.014913702,0.07319778,0.6987469,9.784702,0.07604187,-0.004939728,-0.39068756,0.03556312,-0.0044234414,-0.019244155,11462730074475,Still
0.14429992,0.68781966,9.416319,-0.007456851,-0.043675844,-0.014913702,0.07304809,0.69859725,9.784702,0.07125183,-0.010777588,-0.36838394,0.03555772,-0.0044136476,-0.019250482,11462780074475,Still
0.14130615,0.65907943,9.393716,-0.007456851,-0.041545313,-0.014913702,0.07274872,0.69859725,9.784702,0.068557434,-0.039517824,-0.39098695,0.03555266,-0.0043966193,-0.019239344,11462830074475,Still
0.123193815,0.68677187,9.371263,-0.008522116,-0.041545313,-0.015978966,0.07274872,0.6984476,9.784702,0.0504451,-0.01167572,-0.41344026,0.03554374,-0.0043970756,-0.019251008,11462880074475,Still
0.12663665,0.67135394,9.460477,-0.007456851,-0.04261058,-0.018109495,0.07244934,0.6984476,9.784702,0.054187316,-0.027093658,-0.32422578,0.03554445,-0.004383835,-0.019253045,11462930074475,Still
0.13906083,0.68377805,9.44446,-0.008522116,-0.043675844,-0.015978966,0.07274872,0.6978488,9.784852,0.066312104,-0.01407074,-0.34039214,0.03551673,-0.0044024,-0.019250706,11462980074475,Still
0.1565744,0.6752458,9.419462,-0.007456851,-0.043675844,-0.014913702,0.07244934,0.69739974,9.784852,0.084125064,-0.02215393,-0.36539018,0.035496853,-0.0043856017,-0.019239906,11463030074475,Still
0.13442047,0.67389864,9.38713,-0.008522116,-0.04261058,-0.015978966,0.07244934,0.6971004,9.784852,0.06197113,-0.023201752,-0.39772293,0.035476923,-0.004380285,-0.019251332,11463080074475,Still
0.13606705,0.6822812,9.432784,-0.0063915867,-0.041545313,-0.017044231,0.07259903,0.6966513,9.784852,0.06346802,-0.014370117,-0.35206786,0.035456013,-0.0043886984,-0.019249838,11463130074475,Still
0.11436218,0.6828799,9.414073,-0.007456851,-0.04261058,-0.014913702,0.07214996,0.696801,9.784852,0.042212218,-0.013921051,-0.37077895,0.03546324,-0.004363749,-0.019226152,11463180074475,Still
0.16974701,0.6911128,9.39132,-0.008522116,-0.043675844,-0.015978966,0.07200027,0.6969507,9.784852,0.09774674,-0.00583786,-0.39353165,0.03546971,-0.0043628328,-0.019251931,11463230074475,Still
0.11481125,0.6954538,9.407637,-0.007456851,-0.04261058,-0.017044231,0.07229965,0.6971004,9.784852,0.042511597,-0.001646576,-0.37721556,0.03547923,-0.0043773334,-0.019250534,11463280074475,Still
0.12888199,0.6493497,9.402996,-0.007456851,-0.04261058,-0.015978966,0.07229965,0.69754946,9.784852,0.056582335,-0.04819977,-0.38185593,0.035503436,-0.0043744035,-0.019251613,11463330074475,Still
0.12753479,0.690065,9.439521,-0.007456851,-0.041545313,-0.014913702,0.07200027,0.69725007,9.784852,0.055534516,-0.0071850587,-0.34533188,0.035490535,-0.0043600462,-0.019240355,11463380074475,Still
0.11855347,0.6703061,9.432634,-0.007456851,-0.041545313,-0.015978966,0.07155121,0.6971004,9.784852,0.04700226,-0.02679428,-0.35221756,0.035477575,-0.004340998,-0.019252691,11463430074475,Still
0.10298584,0.6759943,9.411678,-0.007456851,-0.04261058,-0.015978966,0.07155121,0.6969507,9.784852,0.031434633,-0.020956421,-0.37317398,0.035470475,-0.0043336246,-0.019246554,11463480074475,Still
0.16166382,0.67045575,9.366921,-0.007456851,-0.044741105,-0.014913702,0.07200027,0.6971004,9.784852,0.08966354,-0.026644593,-0.4179309,0.03548247,-0.0043623736,-0.019251958,11463530074475,Still
0.13397141,0.685724,9.394913,-0.007456851,-0.043675844,-0.014913702,0.07200027,0.696801,9.784852,0.06197113,-0.011076965,-0.38993913,0.035461046,-0.0043626744,-0.01925186,11463580074475,Still
0.13442047,0.7075786,9.37695,-0.007456851,-0.041545313,-0.017044231,0.07200027,0.6969507,9.784852,0.062420197,0.010627899,-0.40790176,0.035474043,-0.0043577245,-0.019240052,11463630074475,Still
0.14444962,0.6688092,9.412577,-0.008522116,-0.04261058,-0.015978966,0.07244934,0.6971004,9.784852,0.07200027,-0.028291168,-0.37227586,0.03547647,-0.0043790545,-0.019231541,11463680074475,Still
0.13127701,0.6756949,9.409433,-0.00958738,-0.041545313,-0.0127831735,0.07259903,0.69635195,9.784852,0.05867798,-0.020657044,-0.37541932,0.035442032,-0.0043865787,-0.019214101,11463730074475,Still
0.124391325,0.7300319,9.4226055,-0.008522116,-0.044741105,-0.017044231,0.07200027,0.6969507,9.784852,0.052391052,0.033081207,-0.3622467,0.03547299,-0.004356512,-0.019245803,11463780074475,Still
0.13711487,0.68437684,9.41587,-0.007456851,-0.044741105,-0.017044231,0.07185058,0.6981482,9.784852,0.065264285,-0.013771363,-0.3689827,0.03553194,-0.0043513887,-0.019246168,11463830074475,Still
0.15971786,0.7044351,9.389674,-0.007456851,-0.041545313,-0.015978966,0.07229965,0.6987469,9.784702,0.08741821,0.0056881714,-0.39502853,0.035560153,-0.0043790042,-0.019251648,11463880074475,Still
0.12828323,0.6635701,9.426797,-0.007456851,-0.041545313,-0.015978966,0.07229965,0.6984476,9.784702,0.05598358,-0.03487747,-0.35790575,0.035545453,-0.004376565,-0.019247746,11463930074475,Still
0.14564712,0.6893166,9.418264,-0.008522116,-0.04261058,-0.017044231,0.07185058,0.6979985,9.784852,0.07379654,-0.0086819455,-0.36658767,0.03552585,-0.0043508457,-0.019252531,11463980074475,Still
0.15777192,0.6638695,9.373957,-0.008522116,-0.043675844,-0.017044231,0.07200027,0.69754946,9.784852,0.085771635,-0.033679962,-0.41089553,0.035504796,-0.0043569943,-0.01925223,11464030074475,Still
0.14609618,0.6984476,9.426797,-0.007456851,-0.04261058,-0.014913702,0.07214996,0.6969507,9.784852,0.07394623,0.0014968872,-0.3580554,0.035472948,-0.004370412,-0.01925163,11464080074475,Still
0.13606705,0.6990463,9.435329,-0.0063915867,-0.043675844,-0.014913702,0.07229965,0.6976991,9.784852,0.063767396,0.0013471985,-0.34952316,0.035510823,-0.0043750666,-0.019242913,11464130074475,Still
0.15852036,0.68497556,9.406139,-0.007456851,-0.04261058,-0.017044231,0.07244934,0.6981482,9.784702,0.086071014,-0.013172608,-0.37856278,0.035531975,-0.004381816,-0.019247878,11464180074475,Still
0.10777588,0.667462,9.395961,-0.008522116,-0.044741105,-0.017044231,0.07200027,0.69829786,9.784702,0.035775606,-0.030835876,-0.3887416,0.03553848,-0.0043586157,-0.019252287,11464230074475,Still
0.13771363,0.662672,9.427995,-0.008522116,-0.043675844,-0.017044231,0.07214996,0.6978488,9.784852,0.06556366,-0.03517685,-0.3568579,0.035516206,-0.004369162,-0.019251179,11464280074475,Still
0.14968872,0.65204406,9.423354,-0.008522116,-0.04261058,-0.015978966,0.07214996,0.6969507,9.784852,0.07753876,-0.044906616,-0.36149827,0.035468504,-0.004364102,-0.019251833,11464330074475,Still
0.13217515,0.6782396,9.433982,-0.0063915867,-0.04261058,-0.015978966,0.07185058,0.6965016,9.784852,0.060324553,-0.018262023,-0.35087037,0.035445515,-0.004352498,-0.019240592,11464380074475,Still
0.16031662,0.70937485,9.416019,-0.0063915867,-0.04261058,-0.015978966,0.07185058,0.6965016,9.784852,0.08846603,0.01287323,-0.368833,0.035447527,-0.004354776,-0.019252075,11464430074475,Still
0.13786331,0.7063811,9.420959,-0.008522116,-0.04261058,-0.014913702,0.07214996,0.6971004,9.784852,0.065713346,0.0092807,-0.36389327,0.035481747,-0.004370069,-0.019251673,11464480074475,Still
0.12678635,0.6706055,9.390423,-0.008522116,-0.043675844,-0.017044231,0.0717009,0.6969507,9.784852,0.05508545,-0.026345216,-0.39442977,0.03547417,-0.004348254,-0.019249275,11464530074475,Still
0.105979614,0.67225206,9.416618,-0.007456851,-0.04261058,-0.015978966,0.07140152,0.69635195,9.784852,0.034578096,-0.024099885,-0.36823425,0.03544166,-0.0043324046,-0.01924441,11464580074475,Still
0.10957214,0.66686326,9.386681,-0.007456851,-0.041545313,-0.015978966,0.07125183,0.69605255,9.785002,0.038320314,-0.0291893,-0.3983217,0.035423964,-0.004317431,-0.019253312,11464630074475,Still
0.13591737,0.66177386,9.390423,-0.0063915867,-0.04261058,-0.018109495,0.070503384,0.6959029,9.785002,0.065413974,-0.034129027,-0.39457947,0.035415966,-0.0042853793,-0.019253314,11464680074475,Still
0.1407074,0.7032376,9.387877,-0.00958738,-0.043675844,-0.018109495,0.07065307,0.69575316,9.785002,0.07005432,0.007484436,-0.39712417,0.03540922,-0.0042930488,-0.019254107,11464730074475,Still
0.12633727,0.68587375,9.442065,-0.007456851,-0.043675844,-0.015978966,0.07125183,0.69605255,9.785002,0.05508545,-0.010178833,-0.34293687,0.035423696,-0.004318459,-0.019247433,11464780074475,Still
0.11765534,0.7074289,9.407786,-0.007456851,-0.04261058,-0.017044231,0.07125183,0.6959029,9.785002,0.046403505,0.011526031,-0.37721556,0.03541545,-0.004321415,-0.019253124,11464830074475,Still
0.13786331,0.66910857,9.399104,-0.007456851,-0.041545313,-0.015978966,0.07110214,0.69635195,9.784852,0.066761166,-0.027243348,-0.38574782,0.035440423,-0.004315038,-0.019247007,11464880074475,Still
0.15612534,0.67704207,9.4015,-0.007456851,-0.04261058,-0.014913702,0.07110214,0.69575316,9.785002,0.085023195,-0.01871109,-0.3835025,0.035412118,-0.004315681,-0.019253317,11464930074475,Still
0.13322297,0.69575316,9.4104805,-0.0063915867,-0.043675844,-0.017044231,0.07140152,0.6962022,9.784852,0.061821442,-4.4906617E-4,-0.3743715,0.035435982,-0.0043273773,-0.019252464,11464980074475,Still
0.14834152,0.6942563,9.384734,-0.007456851,-0.043675844,-0.017044231,0.07095245,0.6965016,9.784852,0.07738907,-0.0022453307,-0.40011796,0.0354526,-0.004308845,-0.019253712,11465030074475,Still
0.11121872,0.68961596,9.41093,-0.007456851,-0.04261058,-0.015978966,0.07080276,0.69739974,9.784852,0.040415954,-0.0077838134,-0.37392244,0.03549532,-0.004303079,-0.019248232,11465080074475,Still
0.13486953,0.6873706,9.403745,-0.007456851,-0.043675844,-0.017044231,0.07110214,0.69725007,9.784852,0.063767396,-0.009879456,-0.38110748,0.03548865,-0.0043179393,-0.019253507,11465130074475,Still
0.14579682,0.6780899,9.422306,-0.007456851,-0.04261058,-0.017044231,0.07155121,0.69739974,9.784852,0.0742456,-0.019309845,-0.3625461,0.035494857,-0.004340278,-0.019251835,11465180074475,Still
0.12558883,0.6529422,9.439221,-0.008522116,-0.043675844,-0.015978966,0.07095245,0.6971004,9.784852,0.05463638,-0.04415817,-0.34563124,0.035482675,-0.004310214,-0.019253762,11465230074475,Still
0.11960129,0.6550378,9.379496,-0.0063915867,-0.043675844,-0.015978966,0.07065307,0.6966513,9.784852,0.048948213,-0.041613463,-0.40535706,0.03545896,-0.0042928727,-0.019248212,11465280074475,Still
0.11795471,0.6879694,9.387877,-0.007456851,-0.043675844,-0.014913702,0.07065307,0.696801,9.784852,0.047301635,-0.008831634,-0.39697447,0.03546825,-0.0042912625,-0.01925437,11465330074475,Still
0.13516891,0.66701293,9.423204,-0.008522116,-0.04261058,-0.017044231,0.07110214,0.6965016,9.784852,0.064066775,-0.029488677,-0.36164796,0.03545113,-0.004310156,-0.019250117,11465380074475,Still
0.13367203,0.6813831,9.395512,-0.007456851,-0.041545313,-0.017044231,0.07110214,0.6969507,9.784852,0.06256989,-0.015567627,-0.38934037,0.035472147,-0.0043163076,-0.019253485,11465430074475,Still
0.12963043,0.6746471,9.371562,-0.007456851,-0.044741105,-0.017044231,0.07065307,0.6971004,9.784852,0.058977354,-0.022453308,-0.41329056,0.03547936,-0.0042924304,-0.019254345,11465480074475,Still
0.15148498,0.662672,9.365274,-0.007456851,-0.044741105,-0.017044231,0.07110214,0.696801,9.784852,0.08038285,-0.034129027,-0.41957748,0.0354647,-0.0043168757,-0.01925574,11465530074475,Still
0.1260379,0.6731502,9.373957,-0.007456851,-0.04261058,-0.013848438,0.0717009,0.6966513,9.784852,0.054337006,-0.02350113,-0.41089553,0.03545306,-0.004346246,-0.019252319,11465580074475,Still
0.14265335,0.64845157,9.4176655,-0.007456851,-0.04261058,-0.014913702,0.07155121,0.6965016,9.784852,0.07110214,-0.04805008,-0.36718643,0.03545175,-0.0043341713,-0.019240998,11465630074475,Still
0.14429992,0.6619235,9.431887,-0.007456851,-0.043675844,-0.018109495,0.07200027,0.69635195,9.784852,0.07229965,-0.034428407,-0.352966,0.035439596,-0.0043575894,-0.01925186,11465680074475,Still
0.14010864,0.6803352,9.408984,-0.00958738,-0.043675844,-0.015978966,0.07229965,0.6962022,9.784852,0.06780899,-0.015867004,-0.37586838,0.035434015,-0.0043740226,-0.019245293,11465730074475,Still
0.13486953,0.66701293,9.405841,-0.007456851,-0.043675844,-0.014913702,0.07214996,0.69575316,9.785002,0.062719576,-0.028740235,-0.37916154,0.035407633,-0.0043699145,-0.019242827,11465780074475,Still
0.09999207,0.69216067,9.380243,-0.0063915867,-0.04261058,-0.015978966,0.07185058,0.69575316,9.785002,0.02814148,-0.0035925293,-0.4047583,0.035412177,-0.004348033,-0.01925211,11465830074475,Still
0.14265335,0.67195266,9.397608,-0.008522116,-0.04261058,-0.015978966,0.07200027,0.6959029,9.785002,0.07065307,-0.023950195,-0.3873944,0.035414606,-0.004357241,-0.019245785,11465880074475,Still
0.124391325,0.64919996,9.38713,-0.008522116,-0.04261058,-0.015978966,0.07214996,0.6959029,9.785002,0.052241363,-0.04670288,-0.39787263,0.03541608,-0.0043688007,-0.019236673,11465930074475,Still
0.13995895,0.68018556,9.389375,-0.007456851,-0.04261058,-0.015978966,0.07244934,0.69605255,9.785002,0.067509614,-0.015867004,-0.3956273,0.035422,-0.0043796627,-0.0192388,11465980074475,Still
0.13277389,0.66566575,9.38698,-0.007456851,-0.043675844,-0.017044231,0.07319778,0.69635195,9.784852,0.05957611,-0.030686188,-0.39787263,0.035438765,-0.004416354,-0.01924114,11466030074475,Still
0.12858261,0.6731502,9.422306,-0.0063915867,-0.04261058,-0.015978966,0.07349716,0.6962022,9.784852,0.05508545,-0.023052063,-0.3625461,0.035433903,-0.00443202,-0.019249177,11466080074475,Still
0.123343505,0.6956035,9.440568,-0.007456851,-0.043675844,-0.014913702,0.07334747,0.6959029,9.785002,0.049996033,-2.9937745E-4,-0.34443375,0.035415944,-0.0044290293,-0.019243378,11466130074475,Still
0.12828323,0.6912625,9.412577,-0.008522116,-0.04261058,-0.017044231,0.07319778,0.6959029,9.785002,0.05508545,-0.00464035,-0.37242553,0.035416424,-0.0044187773,-0.019243399,11466180074475,Still
0.1486409,0.6779402,9.395062,-0.008522116,-0.043675844,-0.014913702,0.07394623,0.6956035,9.785002,0.07469467,-0.017663268,-0.38993913,0.03540157,-0.004457306,-0.019239668,11466230074475,Still
0.14085709,0.70248914,9.413176,-0.007456851,-0.043675844,-0.015978966,0.0742456,0.6959029,9.784852,0.06661148,0.006586304,-0.3716771,0.03541379,-0.0044757845,-0.01924751,11466280074475,Still
0.1273851,0.6791377,9.394614,-0.007456851,-0.04261058,-0.017044231,0.07454498,0.69635195,9.784852,0.052840117,-0.017214203,-0.3902385,0.035438016,-0.0044892775,-0.019247126,11466330074475,Still
0.13846207,0.67075515,9.419013,-0.007456851,-0.043675844,-0.017044231,0.07469467,0.6959029,9.784852,0.063767396,-0.025147704,-0.36583924,0.035419196,-0.004496456,-0.019243443,11466380074475,Still
0.1181044,0.6788384,9.402996,-0.007456851,-0.043675844,-0.015978966,0.07514374,0.6954538,9.785002,0.042960662,-0.016615449,-0.3820056,0.035389125,-0.0045193834,-0.019240068,11466430074475,Still
0.15552658,0.68961596,9.402397,-0.007456851,-0.044741105,-0.015978966,0.07499405,0.6956035,9.785002,0.08053253,-0.0059875487,-0.38260436,0.035403628,-0.0045113275,-0.019246208,11466480074475,Still
0.13202545,0.6724017,9.411529,-0.007456851,-0.043675844,-0.015978966,0.07514374,0.6959029,9.784852,0.056881715,-0.02350113,-0.37332368,0.035415992,-0.004519745,-0.019242968,11466530074475,Still
0.106877744,0.68527496,9.366622,-0.007456851,-0.041545313,-0.015978966,0.07499405,0.69605255,9.784852,0.031883698,-0.010777588,-0.4182303,0.035424672,-0.004513813,-0.019246204,11466580074475,Still
0.11780503,0.68302965,9.417516,-0.008522116,-0.043675844,-0.014913702,0.07544312,0.69605255,9.784852,0.042361908,-0.013022918,-0.36733612,0.03542427,-0.004532757,-0.019237079,11466630074475,Still
0.1511856,0.6971004,9.41078,-0.008522116,-0.044741105,-0.018109495,0.07544312,0.6962022,9.784852,0.07574249,8.9813233E-4,-0.3740721,0.035431966,-0.0045347977,-0.019245472,11466680074475,Still
0.13651611,0.68587375,9.346264,-0.007456851,-0.043675844,-0.017044231,0.07649094,0.69605255,9.784852,0.060025178,-0.010178833,-0.43858796,0.03542324,-0.004585862,-0.01924596,11466730074475,Still
0.12813355,0.637674,9.387578,-0.008522116,-0.043675844,-0.014913702,0.07634125,0.6956035,9.784852,0.051792298,-0.057929534,-0.39727387,0.03539992,-0.0045824647,-0.019235406,11466780074475,Still
0.10178833,0.6885681,9.413923,-0.007456851,-0.043675844,-0.014913702,0.0755928,0.6953041,9.785002,0.026195526,-0.0067359926,-0.37107834,0.035387445,-0.004542915,-0.019245006,11466830074475,Still
0.16151413,0.69380724,9.382489,-0.008522116,-0.04261058,-0.015978966,0.07619156,0.6959029,9.784852,0.085322574,-0.002095642,-0.40236327,0.035415813,-0.0045728097,-0.019238075,11466880074475,Still
0.124391325,0.6942563,9.407038,-0.007456851,-0.04261058,-0.015978966,0.07679031,0.69605255,9.784852,0.047601014,-0.0017962647,-0.37781432,0.035420284,-0.0045999717,-0.019236881,11466930074475,Still
0.14834152,0.71221894,9.405691,-0.008522116,-0.043675844,-0.017044231,0.07679031,0.6965016,9.784852,0.07155121,0.015717316,-0.37916154,0.03544627,-0.004601375,-0.019243143,11466980074475,Still
0.11750565,0.68048495,9.398057,-0.007456851,-0.043675844,-0.015978966,0.07694,0.6962022,9.784852,0.040565643,-0.015717316,-0.38679564,0.035427164,-0.0046120686,-0.019236855,11467030074475,Still
0.09535172,0.66701293,9.416768,-0.008522116,-0.041545313,-0.014913702,0.07634125,0.69635195,9.784852,0.019010467,-0.02933899,-0.36808455,0.035437588,-0.004580307,-0.019243833,11467080074475,Still
0.11391312,0.6569838,9.417516,-0.007456851,-0.04261058,-0.014913702,0.0755928,0.6962022,9.784852,0.038320314,-0.039218444,-0.36733612,0.035427283,-0.0045424383,-0.019236252,11467130074475,Still
0.12843293,0.68243086,9.413176,-0.00958738,-0.043675844,-0.014913702,0.07619156,0.69605255,9.784852,0.052241363,-0.013621674,-0.3716771,0.035419904,-0.0045736367,-0.019232705,11467180074475,Still
0.13337265,0.6917116,9.3944645,-0.007456851,-0.04580637,-0.017044231,0.07604187,0.69605255,9.784852,0.05733078,-0.0043409728,-0.3903882,0.03542467,-0.004565497,-0.019244317,11467230074475,Still
0.12903167,0.67674273,9.421557,-0.0063915867,-0.043675844,-0.014913702,0.07589218,0.69635195,9.784852,0.053139497,-0.019609222,-0.3632945,0.035435356,-0.004557846,-0.01923649,11467280074475,Still
0.1287323,0.6782396,9.3823395,-0.007456851,-0.041545313,-0.015978966,0.07604187,0.6966513,9.784852,0.05269043,-0.018411713,-0.40251297,0.035450105,-0.0045627337,-0.019244516,11467330074475,Still
0.15986755,0.66401917,9.393566,-0.007456851,-0.04261058,-0.015978966,0.07664063,0.69635195,9.784852,0.08322693,-0.032332763,-0.3912863,0.035434447,-0.004592686,-0.01923716,11467380074475,Still
